1852,1361.153808,1361.153808,0.0165
1853,1361.058552,1361.058552,0.0089
1854,1360.929276,1360.929276,0.0041
1855,1360.847628,1360.847628,0.0033
1856,1360.83402,1360.83402,0.0089
1857,1360.929276,1360.929276,0.0197
1858,1361.112984,1361.112984,0.0325
1859,1361.330712,1361.330712,0.0365
1860,1361.398752,1361.398752,0.0305
1861,1361.296692,1361.296692,0.0225
1862,1361.160612,1361.160612,0.0185
1863,1361.092572,1361.092572,0.0161
1864,1361.051748,1361.051748,0.0113
1865,1360.9701,1360.9701,0.0077
1866,1360.908864,1360.908864,0.0045
1867,1360.854432,1360.854432,0.0137
1868,1361.010924,1361.010924,0.0269
1869,1361.235456,1361.235456,0.0405
1870,1361.466792,1361.466792,0.0369
1871,1361.405556,1361.405556,0.0341
1872,1361.357928,1361.357928,0.0229
1873,1361.167416,1361.167416,0.0161
1874,1361.021048,1361.051748,0.0085
1875,1360.899157,1360.922472,0.0057
1876,1360.856915,1360.857744,0.0057
1877,1360.850554,1360.882875,0.0033
1878,1360.821035,1360.779513,0.0037
1879,1360.826379,1360.819072,0.0121
1880,1360.962011,1361.005862,0.0201
1881,1361.053112,1361.205022,0.0213
1882,1361.14981,1361.147444,0.0241
1883,1361.218262,1361.077683,0.0269
1884,1361.188489,1361.149534,0.0209
1885,1361.097898,1361.089555,0.0113
1886,1360.946489,1360.918498,0.0073
1887,1360.874219,1360.850077,0.0053
1888,1360.844192,1360.804775,0.0045
1889,1360.838594,1360.797831,0.0053
1890,1360.846228,1360.799656,0.0177
1891,1361.001963,1361.000093,0.0293
1892,1361.218517,1361.210864,0.0373
1893,1361.316996,1361.242057,0.0373
1894,1361.252107,1361.237322,0.0297
1895,1361.150828,1361.191476,0.0181
1896,1361.001963,1361.097128,0.0145
1897,1360.98924,1360.864954,0.0125
1898,1360.947761,1360.947026,0.0069
1899,1360.852844,1360.870796,0.0057
1900,1360.838085,1360.86279,0.0033
1901,1360.822817,1360.776504,0.0037
1902,1360.834268,1360.78918,0.0117
1903,1360.922823,1360.942719,0.0201
1904,1360.978552,1361.138397,0.0265
1905,1361.22895,1361.055185,0.0245
1906,1361.078813,1361.1554,0.0265
1907,1361.182128,1361.101157,0.0233
1908,1361.054638,1361.117895,0.0205
1909,1361.051839,1361.041232,0.0109
1910,1360.903229,1360.89547,0.0057
1911,1360.834777,1360.80551,0.0037
1912,1360.825107,1360.788298,0.0029
1913,1360.814928,1360.757407,0.0069
1914,1360.862005,1360.821835,0.0225
1915,1361.046495,1361.09992,0.029654
1916,1361.061255,1361.387904,0.044118
1917,1361.347024,1361.220882,0.033078
1918,1361.195106,1361.208248,0.025589
1919,1361.178056,1361.185121,0.017159
1920,1361.030464,1361.156606,0.010698
1921,1360.957685,1361.00361,0.006034
1922,1360.90043,1360.907794,0.004279
1923,1360.89757,1360.899636,0.009867
1924,1360.973623,1360.982219,0.026063
1925,1361.248709,1361.372336,0.039667
1926,1361.493803,1361.522368,0.039867
1927,1361.624358,1361.407842,0.04201
1928,1361.50546,1361.445953,0.033687
1929,1361.283576,1361.55289,0.022624
1930,1361.306357,1361.405178,0.012508
1931,1361.071018,1361.091866,0.006329
1932,1360.909001,1360.936789,0.004485
1933,1360.883752,1360.904486,0.006708
1934,1360.950628,1360.935382,0.0169
1935,1361.027607,1361.066943,0.038272
1936,1361.515505,1361.549118,0.057512
1937,1361.672302,1361.553683,0.056108
1938,1361.655046,1361.414518,0.043379
1939,1361.442815,1361.215388,0.036296
1940,1361.504159,1361.058111,0.027196
1941,1361.392301,1361.129737,0.022776
1942,1361.366852,1361.012651,0.011128
1943,1361.007961,1360.949707,0.008919
1944,1361.029627,1360.92417,0.019706
1945,1361.251997,1361.078678,0.043411
1946,1361.29403,1361.026048,0.07275
1947,1361.760073,1360.959167,0.0523
